ts,id,x,y,z
27:42.0,87,106.001964,29.358699,343.219868
33:54.0,87,106.001889,29.35867,342.727523
40:06.0,87,106.001813,29.358642,342.235179
46:18.0,87,106.001738,29.358614,341.742834
52:30.0,87,106.001662,29.358585,341.25049
58:42.0,87,106.001587,29.358557,340.758145
04:54.0,87,106.001512,29.358528,340.265801
11:06.0,87,106.001436,29.3585,339.773456
17:18.0,87,106.001361,29.358471,339.281111
23:30.0,87,106.001285,29.358443,338.788767
29:42.0,87,106.00121,29.358415,338.296422
35:54.0,87,106.001135,29.358386,337.804078
42:06.0,87,106.001059,29.358358,337.311733
48:18.0,87,106.000984,29.358329,336.819389
33:54.0,6466,106.012004,29.356659,354.739857
40:06.0,6466,106.01201,29.356653,354.963502
46:18.0,6466,106.012016,29.356646,355.187148
52:30.0,6466,106.012022,29.35664,355.410794
58:42.0,6466,106.012029,29.356634,355.63444
04:54.0,6466,106.012035,29.356627,355.858085
11:06.0,6466,106.012041,29.356621,356.081731
17:18.0,6466,106.012047,29.356614,356.305377
23:30.0,6466,106.012054,29.356608,356.529022
29:42.0,6466,106.01206,29.356601,356.752668
35:54.0,6466,106.012066,29.356595,356.976314
42:06.0,6466,106.012072,29.356589,357.199959
48:18.0,6466,106.012079,29.356582,357.423605
54:30.0,6466,106.012085,29.356576,357.647251
00:42.0,6466,106.012091,29.356569,357.870897
02:36.0,9556,105.993698,29.360644,2030.604176
15:00.0,9556,105.993438,29.360727,2030.609613
27:24.0,9556,105.993178,29.36081,2030.615051
39:48.0,9556,105.992919,29.360894,2030.620488
52:12.0,9556,105.992659,29.360977,2030.625926
04:36.0,9556,105.992399,29.36106,2030.631364
17:00.0,9556,105.992139,29.361143,2030.636801
29:24.0,9556,105.991879,29.361227,2030.642239
41:48.0,9556,105.99162,29.36131,2030.647676
54:12.0,9556,105.99136,29.361393,2030.653114
06:36.0,9556,105.9911,29.361476,2030.658552
19:00.0,9556,105.99084,29.361559,2030.663989
31:24.0,9556,105.99058,29.361643,2030.669427
43:48.0,9556,105.990321,29.361726,2030.674864
56:12.0,9556,105.990061,29.361809,2030.680302
38:36.0,580,106.015051,29.364451,351.386569
44:18.0,580,106.014935,29.364338,351.383345
50:00.0,580,106.014819,29.364226,351.380121
55:42.0,580,106.014703,29.364113,351.376897
01:24.0,580,106.014586,29.364001,351.373674
07:06.0,580,106.01447,29.363888,351.37045
12:48.0,580,106.014354,29.363776,351.367226
18:30.0,580,106.014238,29.363664,351.364002
24:12.0,580,106.014122,29.363551,351.360779
29:54.0,580,106.014005,29.363439,351.357555
35:36.0,580,106.013889,29.363326,351.354331
41:18.0,580,106.013773,29.363214,351.351107
47:00.0,580,106.013657,29.363102,351.347884
52:42.0,580,106.01354,29.362989,351.34466
58:24.0,580,106.013424,29.362877,351.341436
46:06.0,1372,106.002959,29.361805,341.427845
52:18.0,1372,106.003028,29.361881,340.058768
58:30.0,1372,106.003096,29.361957,338.689691
04:42.0,1372,106.003164,29.362033,337.320614
10:54.0,1372,106.003232,29.362108,335.951537
17:06.0,1372,106.003301,29.362184,334.58246
23:18.0,1372,106.003369,29.36226,333.213384
29:30.0,1372,106.003437,29.362336,331.844307
35:42.0,1372,106.003506,29.362411,330.47523
41:54.0,1372,106.003574,29.362487,329.106153
48:06.0,1372,106.003642,29.362563,327.737076
54:18.0,1372,106.003711,29.362639,326.368
00:30.0,1372,106.003779,29.362715,324.998923
06:42.0,1372,106.003847,29.36279,323.629846
12:54.0,1372,106.003915,29.362866,322.260769
46:24.0,4789,105.99922,29.360039,354.288537
52:36.0,4789,105.999162,29.360058,354.090874
58:48.0,4789,105.999104,29.360077,353.893211
05:00.0,4789,105.999046,29.360096,353.695549
11:12.0,4789,105.998988,29.360115,353.497886
17:24.0,4789,105.998929,29.360134,353.300223
23:36.0,4789,105.998871,29.360153,353.10256
29:48.0,4789,105.998813,29.360172,352.904897
36:00.0,4789,105.998755,29.360191,352.707234
42:12.0,4789,105.998697,29.360211,352.509572
48:24.0,4789,105.998639,29.36023,352.311909
54:36.0,4789,105.99858,29.360249,352.114246
00:48.0,4789,105.998522,29.360268,351.916583
07:00.0,4789,105.998464,29.360287,351.71892
13:12.0,4789,105.998406,29.360306,351.521257
46:48.0,4926,106.013403,29.358665,352.379494
52:48.0,4926,106.013575,29.358722,352.381343
58:48.0,4926,106.013746,29.358779,352.383191
04:48.0,4926,106.013917,29.358837,352.385039
10:48.0,4926,106.014089,29.358894,352.386887
16:48.0,4926,106.01426,29.358951,352.388736
22:48.0,4926,106.014431,29.359008,352.390584
28:48.0,4926,106.014602,29.359065,352.392432
34:48.0,4926,106.014774,29.359123,352.394281
40:48.0,4926,106.014945,29.35918,352.396129
46:48.0,4926,106.015116,29.359237,352.397977
52:48.0,4926,106.015288,29.359294,352.399825
58:48.0,4926,106.015459,29.359352,352.401674
04:48.0,4926,106.01563,29.359409,352.403522
10:48.0,4926,106.015801,29.359466,352.40537
12:06.0,1474,106.002064,29.354833,349.208663
18:18.0,1474,106.002065,29.354833,349.208655
24:30.0,1474,106.002066,29.354833,349.208646
30:42.0,1474,106.002067,29.354834,349.208638
36:54.0,1474,106.002068,29.354834,349.208629
43:06.0,1474,106.002069,29.354834,349.208621
49:18.0,1474,106.00207,29.354835,349.208612
55:30.0,1474,106.002071,29.354835,349.208604
01:42.0,1474,106.002072,29.354835,349.208595
07:54.0,1474,106.002073,29.354836,349.208587
14:06.0,1474,106.002074,29.354836,349.208578
20:18.0,1474,106.002075,29.354837,349.20857
26:30.0,1474,106.002076,29.354837,349.208561
32:42.0,1474,106.002077,29.354837,349.208553
38:54.0,1474,106.002078,29.354838,349.208544
01:00.0,1246,106.007197,29.364272,394.13347
13:24.0,1246,106.007202,29.364374,394.134987
25:48.0,1246,106.007208,29.364476,394.136504
38:12.0,1246,106.007213,29.364578,394.13802
50:36.0,1246,106.007218,29.36468,394.139537
03:00.0,1246,106.007224,29.364782,394.141054
15:24.0,1246,106.007229,29.364884,394.142571
27:48.0,1246,106.007235,29.364986,394.144087
40:12.0,1246,106.00724,29.365088,394.145604
52:36.0,1246,106.007245,29.36519,394.147121
05:00.0,1246,106.007251,29.365292,394.148638
17:24.0,1246,106.007256,29.365394,394.150154
29:48.0,1246,106.007262,29.365496,394.151671
42:12.0,1246,106.007267,29.365598,394.153188
54:36.0,1246,106.007272,29.3657,394.154705
09:48.0,8318,105.989853,29.349731,383.128297
16:00.0,8318,105.989856,29.349733,383.128206
22:12.0,8318,105.989859,29.349734,383.128115
28:24.0,8318,105.989862,29.349735,383.128024
34:36.0,8318,105.989865,29.349736,383.127933
40:48.0,8318,105.989868,29.349737,383.127843
47:00.0,8318,105.989871,29.349739,383.127752
53:12.0,8318,105.989874,29.34974,383.127661
59:24.0,8318,105.989877,29.349741,383.12757
05:36.0,8318,105.98988,29.349742,383.127479
11:48.0,8318,105.989883,29.349743,383.127389
18:00.0,8318,105.989886,29.349745,383.127298
24:12.0,8318,105.989889,29.349746,383.127207
30:24.0,8318,105.989892,29.349747,383.127116
36:36.0,8318,105.989895,29.349748,383.127026
52:00.0,3219,105.999886,29.384365,525.891757
58:12.0,3219,105.999889,29.384353,525.891045
04:24.0,3219,105.999893,29.38434,525.890334
10:36.0,3219,105.999896,29.384328,525.889623
16:48.0,3219,105.999899,29.384315,525.888912
23:00.0,3219,105.999902,29.384303,525.888201
29:12.0,3219,105.999905,29.38429,525.88749
35:24.0,3219,105.999908,29.384278,525.886778
41:36.0,3219,105.999911,29.384265,525.886067
47:48.0,3219,105.999914,29.384253,525.885356
54:00.0,3219,105.999917,29.38424,525.884645
00:12.0,3219,105.99992,29.384228,525.883934
06:24.0,3219,105.999923,29.384215,525.883223
12:36.0,3219,105.999927,29.384202,525.882511
18:48.0,3219,105.99993,29.38419,525.8818
16:36.0,7438,105.997233,29.355039,353.377294
22:48.0,7438,105.997226,29.355003,352.491652
29:00.0,7438,105.99722,29.354968,351.60601
35:12.0,7438,105.997214,29.354932,350.720369
41:24.0,7438,105.997208,29.354896,349.834727
47:36.0,7438,105.997202,29.354861,348.949085
53:48.0,7438,105.997196,29.354825,348.063443
00:00.0,7438,105.99719,29.35479,347.177801
06:12.0,7438,105.997184,29.354754,346.292159
12:24.0,7438,105.997178,29.354718,345.406517
18:36.0,7438,105.997172,29.354683,344.520875
24:48.0,7438,105.997166,29.354647,343.635234
31:00.0,7438,105.99716,29.354611,342.749592
37:12.0,7438,105.997154,29.354576,341.86395
43:24.0,7438,105.997148,29.35454,340.978308
17:18.0,3529,105.983679,29.353574,477.48031
23:36.0,3529,105.983689,29.353576,477.479953
29:54.0,3529,105.9837,29.353577,477.479596
36:12.0,3529,105.98371,29.353578,477.479239
42:30.0,3529,105.98372,29.353579,477.478882
48:48.0,3529,105.98373,29.353581,477.478525
55:06.0,3529,105.98374,29.353582,477.478168
01:24.0,3529,105.983751,29.353583,477.477811
07:42.0,3529,105.983761,29.353584,477.477454
14:00.0,3529,105.983771,29.353586,477.477097
20:18.0,3529,105.983781,29.353587,477.476739
26:36.0,3529,105.983792,29.353588,477.476382
32:54.0,3529,105.983802,29.35359,477.476025
39:12.0,3529,105.983812,29.353591,477.475668
45:30.0,3529,105.983822,29.353592,477.475311
18:06.0,8375,106.001116,29.356797,350.810272
24:24.0,8375,106.001241,29.356838,351.126495
30:42.0,8375,106.001366,29.356878,351.442719
37:00.0,8375,106.001491,29.356918,351.758943
43:18.0,8375,106.001616,29.356959,352.075167
49:36.0,8375,106.001741,29.356999,352.391391
55:54.0,8375,106.001866,29.357039,352.707615
02:12.0,8375,106.001991,29.35708,353.023839
08:30.0,8375,106.002116,29.35712,353.340063
14:48.0,8375,106.002241,29.35716,353.656287
21:06.0,8375,106.002366,29.357201,353.972511
27:24.0,8375,106.002491,29.357241,354.288735
33:42.0,8375,106.002617,29.357281,354.604959
40:00.0,8375,106.002742,29.357321,354.921183
46:18.0,8375,106.002867,29.357362,355.237407
01:12.0,425,105.992909,29.356624,360.202231
07:24.0,425,105.992829,29.356616,360.118804
13:36.0,425,105.992749,29.356608,360.035377
19:48.0,425,105.992669,29.3566,359.95195
26:00.0,425,105.992589,29.356592,359.868523
32:12.0,425,105.992509,29.356584,359.785095
38:24.0,425,105.99243,29.356576,359.701668
44:36.0,425,105.99235,29.356569,359.618241
50:48.0,425,105.99227,29.356561,359.534814
57:00.0,425,105.99219,29.356553,359.451387
03:12.0,425,105.99211,29.356545,359.36796
09:24.0,425,105.992031,29.356537,359.284533
15:36.0,425,105.991951,29.356529,359.201105
21:48.0,425,105.991871,29.356521,359.117678
28:00.0,425,105.991791,29.356514,359.034251
11:42.0,9701,106.027413,29.355587,393.103088
17:54.0,9701,106.027416,29.355587,393.103185
24:06.0,9701,106.027419,29.355587,393.103283
30:18.0,9701,106.027422,29.355587,393.103381
36:30.0,9701,106.027425,29.355587,393.103478
42:42.0,9701,106.027429,29.355586,393.103576
48:54.0,9701,106.027432,29.355586,393.103674
55:06.0,9701,106.027435,29.355586,393.103771
01:18.0,9701,106.027438,29.355586,393.103869
07:30.0,9701,106.027441,29.355586,393.103967
13:42.0,9701,106.027445,29.355586,393.104064
19:54.0,9701,106.027448,29.355586,393.104162
26:06.0,9701,106.027451,29.355585,393.10426
32:18.0,9701,106.027454,29.355585,393.104357
38:30.0,9701,106.027457,29.355585,393.104455
59:18.0,565,105.999451,29.357666,361.070116
05:30.0,565,105.999431,29.35767,361.070329
11:42.0,565,105.999412,29.357673,361.070543
17:54.0,565,105.999392,29.357676,361.070756
24:06.0,565,105.999373,29.357679,361.07097
30:18.0,565,105.999353,29.357682,361.071183
36:30.0,565,105.999334,29.357686,361.071397
42:42.0,565,105.999315,29.357689,361.07161
48:54.0,565,105.999295,29.357692,361.071824
55:06.0,565,105.999276,29.357695,361.072037
01:18.0,565,105.999256,29.357699,361.072251
07:30.0,565,105.999237,29.357702,361.072464
13:42.0,565,105.999218,29.357705,361.072678
19:54.0,565,105.999198,29.357708,361.072891
26:06.0,565,105.999179,29.357711,361.073105
06:18.0,1031,105.986134,29.361451,476.612806
12:30.0,1031,105.986029,29.361513,483.811522
18:42.0,1031,105.985924,29.361575,491.010238
24:54.0,1031,105.985819,29.361636,498.208953
31:06.0,1031,105.985714,29.361698,505.407669
37:18.0,1031,105.985609,29.36176,512.606384
43:30.0,1031,105.985504,29.361821,519.8051
49:42.0,1031,105.985399,29.361883,527.003815
55:54.0,1031,105.985294,29.361944,534.202531
02:06.0,1031,105.985189,29.362006,541.401246
08:18.0,1031,105.985084,29.362068,548.599962
14:30.0,1031,105.984978,29.362129,555.798678
20:42.0,1031,105.984873,29.362191,562.997393
26:54.0,1031,105.984768,29.362253,570.196109
33:06.0,1031,105.984663,29.362314,577.394824
59:12.0,3043,105.995763,29.340166,364.611912
05:24.0,3043,105.995786,29.340089,363.739745
11:36.0,3043,105.99581,29.340012,362.867577
17:48.0,3043,105.995834,29.339935,361.99541
24:00.0,3043,105.995857,29.339858,361.123243
30:12.0,3043,105.995881,29.339781,360.251075
36:24.0,3043,105.995905,29.339704,359.378908
42:36.0,3043,105.995928,29.339627,358.50674
48:48.0,3043,105.995952,29.33955,357.634573
55:00.0,3043,105.995976,29.339473,356.762406
01:12.0,3043,105.995999,29.339396,355.890238
07:24.0,3043,105.996023,29.339319,355.018071
13:36.0,3043,105.996047,29.339242,354.145904
19:48.0,3043,105.99607,29.339165,353.273736
26:00.0,3043,105.996094,29.339088,352.401569
02:48.0,3527,105.996358,29.368702,528.366812
09:00.0,3527,105.996378,29.368679,528.365969
15:12.0,3527,105.996397,29.368656,528.365126
21:24.0,3527,105.996417,29.368633,528.364283
27:36.0,3527,105.996436,29.36861,528.36344
33:48.0,3527,105.996456,29.368588,528.362596
40:00.0,3527,105.996475,29.368565,528.361753
46:12.0,3527,105.996495,29.368542,528.36091
52:24.0,3527,105.996514,29.368519,528.360067
58:36.0,3527,105.996534,29.368496,528.359224
04:48.0,3527,105.996553,29.368473,528.358381
11:00.0,3527,105.996572,29.36845,528.357538
17:12.0,3527,105.996592,29.368428,528.356695
23:24.0,3527,105.996611,29.368405,528.355852
29:36.0,3527,105.996631,29.368382,528.355009
03:06.0,5657,105.99433,29.374045,457.564869
09:18.0,5657,105.994314,29.374067,457.565928
15:30.0,5657,105.994298,29.37409,457.566986
21:42.0,5657,105.994282,29.374112,457.568045
27:54.0,5657,105.994266,29.374135,457.569103
34:06.0,5657,105.99425,29.374158,457.570161
40:18.0,5657,105.994234,29.37418,457.57122
46:30.0,5657,105.994218,29.374203,457.572278
52:42.0,5657,105.994202,29.374225,457.573336
58:54.0,5657,105.994186,29.374248,457.574395
05:06.0,5657,105.99417,29.37427,457.575453
11:18.0,5657,105.994154,29.374293,457.576512
17:30.0,5657,105.994138,29.374315,457.57757
23:42.0,5657,105.994122,29.374338,457.578628
29:54.0,5657,105.994106,29.374361,457.579687
09:18.0,7260,105.978649,29.342225,414.533257
15:30.0,7260,105.978637,29.342219,414.53389
21:42.0,7260,105.978626,29.342214,414.534523
27:54.0,7260,105.978614,29.342208,414.535156
34:06.0,7260,105.978603,29.342202,414.535789
40:18.0,7260,105.978592,29.342196,414.536422
46:30.0,7260,105.97858,29.34219,414.537055
52:42.0,7260,105.978569,29.342185,414.537689
58:54.0,7260,105.978557,29.342179,414.538322
05:06.0,7260,105.978546,29.342173,414.538955
11:18.0,7260,105.978534,29.342167,414.539588
17:30.0,7260,105.978523,29.342162,414.540221
23:42.0,7260,105.978512,29.342156,414.540854
29:54.0,7260,105.9785,29.34215,414.541487
36:06.0,7260,105.978489,29.342144,414.54212
19:24.0,2575,105.987787,29.356252,364.563094
25:36.0,2575,105.98779,29.356252,364.563002
31:48.0,2575,105.987793,29.356252,364.562909
38:00.0,2575,105.987796,29.356252,364.562817
44:12.0,2575,105.9878,29.356252,364.562724
50:24.0,2575,105.987803,29.356253,364.562632
56:36.0,2575,105.987806,29.356253,364.562539
02:48.0,2575,105.98781,29.356253,364.562447
09:00.0,2575,105.987813,29.356253,364.562354
15:12.0,2575,105.987816,29.356253,364.562262
21:24.0,2575,105.987819,29.356253,364.562169
27:36.0,2575,105.987823,29.356253,364.562077
33:48.0,2575,105.987826,29.356253,364.561984
40:00.0,2575,105.987829,29.356253,364.561892
46:12.0,2575,105.987833,29.356253,364.561799
41:12.0,1941,105.989888,29.37047,357.180183
47:24.0,1941,105.989863,29.370491,357.221839
53:36.0,1941,105.989838,29.370512,357.263494
59:48.0,1941,105.989813,29.370533,357.30515
06:00.0,1941,105.989788,29.370554,357.346806
12:12.0,1941,105.989763,29.370575,357.388462
18:24.0,1941,105.989738,29.370596,357.430118
24:36.0,1941,105.989713,29.370617,357.471774
30:48.0,1941,105.989688,29.370638,357.513429
37:00.0,1941,105.989663,29.370659,357.555085
43:12.0,1941,105.989638,29.37068,357.596741
49:24.0,1941,105.989613,29.370701,357.638397
55:36.0,1941,105.989588,29.370722,357.680053
01:48.0,1941,105.989563,29.370743,357.721709
08:00.0,1941,105.989539,29.370764,357.763364
18:00.0,3383,105.99839,29.372087,366.185853
24:12.0,3383,105.998377,29.372111,366.186734
30:24.0,3383,105.998364,29.372134,366.187615
36:36.0,3383,105.998351,29.372158,366.188496
42:48.0,3383,105.998338,29.372182,366.189377
49:00.0,3383,105.998325,29.372206,366.190258
55:12.0,3383,105.998312,29.37223,366.191139
01:24.0,3383,105.9983,29.372254,366.19202
07:36.0,3383,105.998287,29.372278,366.192901
13:48.0,3383,105.998274,29.372302,366.193782
20:00.0,3383,105.998261,29.372326,366.194663
26:12.0,3383,105.998248,29.37235,366.195544
32:24.0,3383,105.998235,29.372374,366.196425
38:36.0,3383,105.998222,29.372398,366.197306
44:48.0,3383,105.99821,29.372422,366.198187
06:06.0,8212,105.979725,29.349846,409.169935
12:18.0,8212,105.979621,29.349821,409.174408
18:30.0,8212,105.979517,29.349795,409.17888
24:42.0,8212,105.979412,29.34977,409.183352
30:54.0,8212,105.979308,29.349744,409.187824
37:06.0,8212,105.979204,29.349719,409.192297
43:18.0,8212,105.979099,29.349693,409.196769
49:30.0,8212,105.978995,29.349668,409.201241
55:42.0,8212,105.97889,29.349642,409.205713
01:54.0,8212,105.978786,29.349617,409.210186
08:06.0,8212,105.978682,29.349591,409.214658
14:18.0,8212,105.978577,29.349566,409.21913
20:30.0,8212,105.978473,29.34954,409.223602
26:42.0,8212,105.978369,29.349515,409.228075
32:54.0,8212,105.978264,29.349489,409.232547
21:30.0,3415,105.986167,29.364375,386.427187
27:42.0,3415,105.986139,29.364385,386.428184
33:54.0,3415,105.986112,29.364396,386.429181
40:06.0,3415,105.986084,29.364406,386.430178
46:18.0,3415,105.986057,29.364417,386.431175
52:30.0,3415,105.986029,29.364428,386.432172
58:42.0,3415,105.986002,29.364438,386.433169
04:54.0,3415,105.985974,29.364449,386.434165
11:06.0,3415,105.985947,29.364459,386.435162
17:18.0,3415,105.985919,29.36447,386.436159
23:30.0,3415,105.985892,29.36448,386.437156
29:42.0,3415,105.985864,29.364491,386.438153
35:54.0,3415,105.985837,29.364502,386.43915
42:06.0,3415,105.985809,29.364512,386.440147
48:18.0,3415,105.985782,29.364523,386.441144
31:30.0,1427,106.016735,29.357222,367.670667
37:42.0,1427,106.016836,29.35723,367.672101
43:54.0,1427,106.016937,29.357238,367.673535
50:06.0,1427,106.017039,29.357245,367.674968
56:18.0,1427,106.01714,29.357253,367.676402
02:30.0,1427,106.017241,29.357261,367.677836
08:42.0,1427,106.017342,29.357269,367.679269
14:54.0,1427,106.017444,29.357277,367.680703
21:06.0,1427,106.017545,29.357285,367.682137
27:18.0,1427,106.017646,29.357292,367.68357
33:30.0,1427,106.017747,29.3573,367.685004
39:42.0,1427,106.017848,29.357308,367.686438
45:54.0,1427,106.01795,29.357316,367.687871
52:06.0,1427,106.018051,29.357324,367.689305
58:18.0,1427,106.018152,29.357332,367.690738
19:12.0,5344,106.013345,29.356407,397.903251
25:12.0,5344,106.013384,29.356407,397.903622
31:12.0,5344,106.013422,29.356407,397.903993
37:12.0,5344,106.013461,29.356406,397.904364
43:12.0,5344,106.013499,29.356406,397.904735
49:12.0,5344,106.013538,29.356406,397.905106
55:12.0,5344,106.013576,29.356406,397.905477
01:12.0,5344,106.013615,29.356405,397.905848
