ts,id,x,y,z,devlon,devlat,devheight,tardistance,tarazim,tarpitch,tarheadangle,radialspeed,tarspeed,rcs,tartype,tarcatecred,threlevel,radtaskway,historydotnum,tacquality,tarrange,reserve,reporttime,devid
59:07.8,3169,106.00232047759673,29.355527827420126,421.2314097350463,106.006782,29.356452,351.8,450.5824,25669,886,25669,880,880,962,8,0,100,2,139,0,104142,0,13:04.7,1
59:08.3,3169,106.00239045471719,29.355749757498977,418.42304220516235,106.006782,29.356452,351.8,438.594,25965,873,25965,880,880,722,8,0,100,2,140,0,112721,0,13:04.7,1
59:08.7,3169,106.00239045471719,29.355749757498977,418.42304220516235,106.006782,29.356452,351.8,438.594,25965,873,25965,880,880,722,8,0,100,2,140,0,112721,0,13:04.7,1
59:09.2,3169,106.00265974787217,29.355699383802765,420.3659112593159,106.006782,29.356452,351.8,414.6172,25822,951,25822,1181,1181,484,8,0,100,2,141,0,2634,0,13:04.7,1
59:09.4,1592,105.97996642580478,29.34980596517679,418.28616163227707,106.006782,29.356452,351.8,2707.124579710625,25421,139,25421,115,484,22,0,0,300,0,4,0,7407,0,13:04.7,1
59:09.6,3169,106.00265974787217,29.355699383802765,420.3659112593159,106.006782,29.356452,351.8,414.6172,25822,951,25822,1181,1181,484,8,0,100,2,141,0,2634,0,13:04.7,1
59:09.9,1391,105.98021514403375,29.35374609905159,413.6134477853775,106.006782,29.356452,351.8,2598.0159943959707,26337,135,26337,-115,386,25,0,0,300,0,3,0,21672,0,13:04.7,1
59:10.1,3169,106.00265974787217,29.355699383802765,420.3659112593159,106.006782,29.356452,351.8,414.6172,25822,951,25822,1181,1181,484,8,0,100,2,141,0,2634,0,13:04.7,1
59:10.2,1497,105.97907170099896,29.354512145738298,436.5308428397402,106.006782,29.356452,351.8,2700.8444729524103,26543,178,26543,162,1428,347,0,0,300,0,3,0,18344,0,13:04.7,1
59:10.5,3169,106.00265974787217,29.355699383802765,420.3659112593159,106.006782,29.356452,351.8,414.6172,25822,951,25822,1181,1181,484,8,0,100,2,141,0,2634,0,13:04.7,1
59:11.0,3169,106.00265974787217,29.355699383802765,420.3659112593159,106.006782,29.356452,351.8,414.6172,25822,951,25822,1181,1181,484,8,0,100,2,141,0,2634,0,13:04.8,1
59:11.4,3169,106.0025793533965,29.355774988094602,420.53609317634255,106.006782,29.356452,351.8,420.6114,25958,940,25958,1343,1343,326,8,0,100,2,142,0,20607,0,13:04.8,1
59:11.9,3169,106.0025793533965,29.355774988094602,420.53609317634255,106.006782,29.356452,351.8,420.6114,25958,940,25958,1343,1343,326,8,0,100,2,142,0,20607,0,13:04.8,1
59:12.3,3169,106.0025793533965,29.355774988094602,420.53609317634255,106.006782,29.356452,351.8,420.6114,25958,940,25958,1343,1343,326,8,0,100,2,142,0,20607,0,13:04.8,1
59:12.8,3169,106.0025793533965,29.355774988094602,420.53609317634255,106.006782,29.356452,351.8,420.6114,25958,940,25958,1343,1343,326,8,0,100,2,142,0,20607,0,13:04.8,1
59:13.2,3169,106.00283369677199,29.355761765417768,418.56529295351356,106.006782,29.356452,351.8,396.63460000000003,25871,968,25871,880,880,250,8,0,100,2,143,0,87582,0,13:04.8,1
59:13.7,3169,106.00283369677199,29.355761765417768,418.56529295351356,106.006782,29.356452,351.8,396.63460000000003,25871,968,25871,880,880,250,8,0,100,2,143,0,87582,0,13:04.8,1
59:14.2,3169,106.00283369677199,29.355761765417768,418.56529295351356,106.006782,29.356452,351.8,396.63460000000003,25871,968,25871,880,880,250,8,0,100,2,143,0,87582,0,13:04.8,1
59:14.6,3169,106.00303624702435,29.355713404515615,417.85363105591387,106.006782,29.356452,351.8,378.652,25731,1004,25731,880,880,199,8,0,100,2,144,0,97122,0,13:04.8,1
59:15.1,3169,106.00303624702435,29.355713404515615,417.85363105591387,106.006782,29.356452,351.8,378.652,25731,1004,25731,880,880,199,8,0,100,2,144,0,97122,0,13:04.8,1
59:15.5,3169,106.00303624702435,29.355713404515615,417.85363105591387,106.006782,29.356452,351.8,378.652,25731,1004,25731,880,880,199,8,0,100,2,144,0,97122,0,13:04.8,1
59:15.6,1592,105.98005353185752,29.349827563878012,418.28243912849575,106.006782,29.356452,351.8,2698.3355754557274,25421,139,25421,115,484,22,0,0,300,0,4,0,7407,0,13:04.8,1
59:16.0,3169,106.00303624702435,29.355713404515615,417.85363105591387,106.006782,29.356452,351.8,378.652,25731,1004,25731,880,880,199,8,0,100,2,144,0,97122,0,13:04.8,1
59:16.2,1391,105.98014118425293,29.353738558476678,413.6163940448314,106.006782,29.356452,351.8,2605.244814898666,26337,134,26337,-115,386,25,0,0,300,0,3,0,21672,0,13:04.8,1
59:16.4,3169,106.00303624702435,29.355713404515615,417.85363105591387,106.006782,29.356452,351.8,378.652,25731,1004,25731,880,880,199,8,0,100,2,144,0,97122,0,13:04.8,1
59:16.4,1497,105.97907170099896,29.354512145738298,436.5308428397402,106.006782,29.356452,351.8,2700.8444729524103,26543,178,26543,162,1428,347,0,0,300,0,3,0,18344,0,13:04.8,1
59:16.9,3169,106.00303624702435,29.355713404515615,417.85363105591387,106.006782,29.356452,351.8,378.652,25731,1004,25731,880,880,199,8,0,100,2,144,0,97122,0,13:04.8,1
59:17.3,3169,106.00303624702435,29.355713404515615,417.85363105591387,106.006782,29.356452,351.8,378.652,25731,1004,25731,880,880,199,8,0,100,2,144,0,97122,0,13:04.8,1
59:17.8,3169,106.00303624702435,29.355713404515615,417.85363105591387,106.006782,29.356452,351.8,378.652,25731,1004,25731,880,880,199,8,0,100,2,144,0,97122,0,13:04.8,1
59:18.2,3169,106.00303624702435,29.355713404515615,417.85363105591387,106.006782,29.356452,351.8,378.652,25731,1004,25731,880,880,199,8,0,100,2,144,0,97122,0,13:04.8,1
59:18.7,3169,106.00303624702435,29.355713404515615,417.85363105591387,106.006782,29.356452,351.8,378.652,25731,1004,25731,880,880,199,8,0,100,2,144,0,97122,0,13:04.8,1
59:19.1,1949,106.00574118681905,29.357010888949024,482.6513399388641,106.006782,29.356452,351.8,176.5665061157698,30150,4782,30150,136,130,0,0,0,200,0,3,0,12292,0,13:04.8,1
59:19.1,3169,106.00303624702435,29.355713404515615,417.85363105591387,106.006782,29.356452,351.8,378.652,25731,1004,25731,880,880,199,8,0,100,2,144,0,97122,0,13:04.8,1
59:19.6,3169,106.00345660634515,29.355844177712378,419.1916834525764,106.006782,29.356452,351.8,336.6926,25821,1154,25821,579,579,135,8,0,100,2,145,0,29389,0,13:04.8,1
59:20.1,3169,106.00345660634515,29.355844177712378,419.1916834525764,106.006782,29.356452,351.8,336.6926,25821,1154,25821,579,579,135,8,0,100,2,145,0,29389,0,13:04.8,1
59:20.5,3169,106.00350600206197,29.35591398549599,419.61632999032736,106.006782,29.356452,351.8,330.6984,25938,1183,25938,579,579,106,8,0,100,2,146,0,88409,0,13:04.8,1
59:21.0,3169,106.00350600206197,29.35591398549599,419.61632999032736,106.006782,29.356452,351.8,330.6984,25938,1183,25938,579,579,106,8,0,100,2,146,0,88409,0,13:04.8,1
59:21.4,3169,106.00350600206197,29.35591398549599,419.61632999032736,106.006782,29.356452,351.8,330.6984,25938,1183,25938,579,579,106,8,0,100,2,146,0,88409,0,13:04.8,1
59:21.8,1592,105.9801246106962,29.349845188443563,418.2794105261564,106.006782,29.356452,351.8,2691.1637331601205,25421,140,25421,115,484,22,0,0,300,0,4,0,7407,0,13:04.8,1
59:21.9,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:22.3,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:22.3,1391,105.98014118425293,29.353738558476678,413.6163940448314,106.006782,29.356452,351.8,2605.244814898666,26337,134,26337,-115,386,25,0,0,300,0,3,0,21672,0,13:04.8,1
59:22.8,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:23.2,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:23.7,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:24.1,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:24.6,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:25.0,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:25.3,1949,106.00588168707552,29.35693544488755,482.6510624298826,106.006782,29.356452,351.8,166.24541101470274,30150,5191,30150,136,130,0,0,0,200,0,3,0,12292,0,13:04.8,1
59:25.5,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:26.0,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:26.4,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:26.9,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:27.3,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:27.8,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:28.0,1592,105.9801246106962,29.349845188443563,418.2794105261564,106.006782,29.356452,351.8,2691.1637331601205,25421,140,25421,115,484,22,0,0,300,0,4,0,7407,0,13:04.8,1
59:28.2,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:28.7,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:29.1,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:29.6,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:30.1,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:30.5,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:30.9,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:31.4,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:31.5,1949,106.00600833122274,29.35686744088261,482.6508467104286,106.006782,29.356452,351.8,157.7567405783844,30150,5604,30150,136,130,0,0,0,200,0,3,0,12292,0,13:04.8,1
59:31.8,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:32.3,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:32.7,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:33.2,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:33.7,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:34.1,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:34.3,1592,105.9801246106962,29.349845188443563,418.2794105261564,106.006782,29.356452,351.8,2691.1637331601205,25421,140,25421,115,484,22,0,0,300,0,4,0,7407,0,13:04.8,1
59:34.6,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:35.0,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:35.5,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:35.9,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:36.4,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:36.8,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:37.3,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:37.7,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:37.8,1949,106.00600833122274,29.35686744088261,482.6508467104286,106.006782,29.356452,351.8,157.7567405783844,30150,5604,30150,136,130,0,0,0,200,0,3,0,12292,0,13:04.8,1
59:38.2,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:38.6,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:39.1,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:39.5,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:40.0,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:40.4,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:40.5,2316,105.98159031333869,29.349817952483843,437.35477848909795,106.006782,29.356452,351.8,2555.9785858095515,25327,190,25327,138,620,3,0,0,300,0,3,0,7693,0,13:04.8,1
59:40.9,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:41.4,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:41.8,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:42.3,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:42.7,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:42.9,2334,106.00535692523356,29.356535905032008,449.35797793697566,106.006782,29.356452,351.8,169.57329398564698,27384,3512,27384,787,1046,0,0,0,100,0,3,0,367,0,13:04.8,1
59:43.2,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:43.4,2251,105.9410667384267,29.383817386252197,585.6061388691887,106.006782,29.356452,351.8,7068.977199999971,29544,186,29544,704,3640,1368,0,0,500,0,3,0,11896,0,13:04.8,1
59:43.6,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:43.9,1949,106.00600833122274,29.35686744088261,482.6508467104286,106.006782,29.356452,351.8,157.7567405783844,30150,5604,30150,136,130,0,0,0,200,0,3,0,12292,0,13:04.8,1
59:44.1,3169,106.00351937283413,29.355872680028806,421.48744190949947,106.006782,29.356452,351.8,330.6984,25854,1216,25854,-301,301,71,8,0,200,2,147,0,1889,0,13:04.8,1
59:44.5,3169,106.00382408373147,29.35583251972028,434.59967197757214,106.006782,29.356452,351.8,306.7216,25655,1566,25655,69,69,47,8,0,200,2,148,0,2712,0,13:04.8,1
59:45.0,3169,106.00382408373147,29.35583251972028,434.59967197757214,106.006782,29.356452,351.8,306.7216,25655,1566,25655,69,69,47,8,0,200,2,148,0,2712,0,13:04.8,1
59:45.4,3169,106.00382408373147,29.35583251972028,434.59967197757214,106.006782,29.356452,351.8,306.7216,25655,1565,25655,69,69,47,8,0,200,2,148,0,2712,0,13:04.8,1
59:45.9,3169,106.00382408373147,29.35583251972028,434.59967197757214,106.006782,29.356452,351.8,306.7216,25655,1565,25655,69,69,47,8,0,200,2,148,0,2712,0,13:04.8,1
59:46.3,3169,106.00382408373147,29.35583251972028,434.59967197757214,106.006782,29.356452,351.8,306.7216,25655,1565,25655,69,69,47,8,0,200,2,148,0,2712,0,13:04.8,1
59:46.6,2316,105.98169380356009,29.349845217383486,437.3505855202675,106.006782,29.356452,351.8,2545.48931479571,25327,191,25327,138,620,3,0,0,300,0,3,0,7693,0,13:04.8,1
59:46.8,3169,106.00382408373147,29.35583251972028,434.59967197757214,106.006782,29.356452,351.8,306.7216,25655,1565,25655,69,69,47,8,0,200,2,148,0,2712,0,13:04.8,1
59:47.3,3169,106.00382408373147,29.35583251972028,434.59967197757214,106.006782,29.356452,351.8,306.7216,25655,1565,25655,69,69,47,8,0,200,2,148,0,2712,0,13:04.8,1
59:47.7,3169,106.00382408373147,29.35583251972028,434.59967197757214,106.006782,29.356452,351.8,306.7216,25655,1565,25655,69,69,47,8,0,200,2,148,0,2712,0,13:04.8,1
59:48.2,3169,106.00382408373147,29.35583251972028,434.59967197757214,106.006782,29.356452,351.8,306.7216,25655,1565,25655,69,69,47,8,0,200,2,148,0,2712,0,13:04.8,1
59:48.6,3169,106.00382408373147,29.35583251972028,434.59967197757214,106.006782,29.356452,351.8,306.7216,25655,1565,25655,69,69,47,8,0,200,2,148,0,2712,0,13:04.8,1
59:49.1,3169,106.00382408373147,29.35583251972028,434.59967197757214,106.006782,29.356452,351.8,306.7216,25655,1565,25655,69,69,47,8,0,200,2,148,0,2712,0,13:04.8,1
59:49.1,2334,106.00631460084685,29.35647952104966,449.35663320682943,106.006782,29.356452,351.8,107.64165607963662,27384,6500,27384,787,1046,0,0,0,100,0,3,0,367,0,13:04.8,1
59:49.5,3169,106.00382408373147,29.35583251972028,434.59967197757214,106.006782,29.356452,351.8,306.7216,25655,1565,25655,69,69,47,8,0,200,2,148,0,2712,0,13:04.8,1
59:49.9,2251,105.9427357869709,29.385976367401852,598.2731585158035,106.006782,29.356452,351.8,7031.5844124573105,29777,197,29777,818,3988,1164,0,0,500,0,4,0,17484,0,13:04.8,1
59:50.0,3169,106.00382408373147,29.35583251972028,434.59967197757214,106.006782,29.356452,351.8,306.7216,25655,1565,25655,69,69,47,8,0,200,2,148,0,2712,0,13:04.8,1
59:50.4,3169,106.00382408373147,29.35583251972028,434.59967197757214,106.006782,29.356452,351.8,306.7216,25655,1565,25655,69,69,47,8,0,200,2,148,0,2712,0,13:04.8,1
